upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
06,NH,FullServiceRestaurant,0.0,0.0
06,NH,Hospital,0.0,0.0
06,NH,LargeHotel,15.384615384615385,0.0
06,NH,LargeOffice,5.263157894736842,0.0
06,NH,MediumOffice,9.090909090909092,0.0
06,NH,Outpatient,4.545454545454546,0.0
06,NH,PrimarySchool,34.375,0.0
06,NH,QuickServiceRestaurant,6.25,0.0
06,NH,RetailStandalone,0.30959752321981426,0.0
06,NH,RetailStripmall,3.546099290780142,0.0
06,NH,SecondarySchool,48.148148148148145,0.0
06,NH,SmallHotel,0.0,0.0
06,NH,SmallOffice,3.0120481927710845,0.0
06,NH,Warehouse,2.6515151515151514,0.0
06,NJ,FullServiceRestaurant,0.4694835680751174,0.0
06,NJ,Hospital,41.17647058823529,0.0
06,NJ,LargeHotel,0.0,0.0
06,NJ,LargeOffice,15.584415584415584,0.6493506493506493
06,NJ,MediumOffice,29.903536977491964,0.0
06,NJ,Outpatient,6.666666666666667,0.0
06,NJ,PrimarySchool,69.75308641975309,0.0
06,NJ,QuickServiceRestaurant,0.0,0.0
06,NJ,RetailStandalone,13.543599257884972,0.0
06,NJ,RetailStripmall,2.3128423615337796,0.030432136335970784
06,NJ,SecondarySchool,84.15300546448088,2.185792349726776
06,NJ,SmallHotel,0.0,0.0
06,NJ,SmallOffice,15.176151761517614,0.0
06,NJ,Warehouse,1.4008133755083596,0.0
06,NM,FullServiceRestaurant,0.0,0.0
06,NM,Hospital,41.66666666666667,0.0
06,NM,LargeHotel,0.0,0.0
06,NM,LargeOffice,33.33333333333333,0.0
06,NM,MediumOffice,0.0,0.0
06,NM,Outpatient,0.0,0.0
06,NM,PrimarySchool,18.367346938775512,0.0
06,NM,QuickServiceRestaurant,0.0,0.0
06,NM,RetailStandalone,3.278688524590164,0.0
06,NM,RetailStripmall,0.5319148936170213,0.0
06,NM,SecondarySchool,53.333333333333336,0.0
06,NM,SmallHotel,0.0,0.0
06,NM,SmallOffice,0.5964214711729622,0.0
06,NM,Warehouse,0.0,0.0
06,NV,FullServiceRestaurant,0.0,0.0
06,NV,Hospital,40.0,0.0
06,NV,LargeHotel,0.0,0.0
06,NV,LargeOffice,13.043478260869565,0.0
06,NV,MediumOffice,0.0,0.0
06,NV,Outpatient,0.0,0.0
06,NV,PrimarySchool,12.5,0.0
06,NV,QuickServiceRestaurant,0.0,0.0
06,NV,RetailStandalone,3.0379746835443036,0.0
06,NV,RetailStripmall,0.8108108108108109,0.0
06,NV,SecondarySchool,48.57142857142857,0.0
06,NV,SmallHotel,0.0,0.0
06,NV,SmallOffice,0.0,0.0
06,NV,Warehouse,0.0,0.0
06,NY,FullServiceRestaurant,0.12836970474967907,0.0
06,NY,Hospital,19.047619047619047,0.0
06,NY,LargeHotel,3.1746031746031744,0.0
06,NY,LargeOffice,17.61006289308176,0.0
06,NY,MediumOffice,34.04255319148936,0.7736943907156674
06,NY,Outpatient,11.556603773584905,0.0
06,NY,PrimarySchool,55.04587155963303,0.0
06,NY,QuickServiceRestaurant,0.0,0.0
06,NY,RetailStandalone,12.122687439143135,0.09737098344693282
06,NY,RetailStripmall,3.7112839405103015,0.01364442625187611
06,NY,SecondarySchool,79.73856209150327,5.228758169934641
06,NY,SmallHotel,0.0,0.0
06,NY,SmallOffice,16.944753429736746,0.07415647015202076
06,NY,Warehouse,1.6328828828828827,0.0
06,OH,FullServiceRestaurant,0.12738853503184713,0.0
06,OH,Hospital,40.0,8.0
06,OH,LargeHotel,7.6923076923076925,0.0
06,OH,LargeOffice,19.672131147540984,1.092896174863388
06,OH,MediumOffice,14.596273291925465,0.0
06,OH,Outpatient,15.169660678642716,0.19960079840319359
06,OH,PrimarySchool,81.62393162393163,0.0
06,OH,QuickServiceRestaurant,0.0,0.0
06,OH,RetailStandalone,16.110870506712864,0.303161541792984
06,OH,RetailStripmall,4.941660947151681,0.0
06,OH,SecondarySchool,96.66666666666667,2.9166666666666665
06,OH,SmallHotel,0.0,0.0
06,OH,SmallOffice,3.9840637450199203,0.0
06,OH,Warehouse,11.879860552426925,0.0
06,OK,FullServiceRestaurant,0.0,0.0
06,OK,Hospital,44.44444444444444,0.0
06,OK,LargeHotel,0.0,0.0
06,OK,LargeOffice,14.084507042253522,1.4084507042253522
06,OK,MediumOffice,11.29032258064516,0.0
06,OK,Outpatient,0.6711409395973155,0.0
06,OK,PrimarySchool,34.73684210526316,0.0
06,OK,QuickServiceRestaurant,0.0,0.0
06,OK,RetailStandalone,0.5302226935312832,0.0
06,OK,RetailStripmall,0.46728971962616817,0.0
06,OK,SecondarySchool,67.3469387755102,0.0
06,OK,SmallHotel,0.0,0.0
06,OK,SmallOffice,2.2082018927444795,0.0
06,OK,Warehouse,0.5244755244755245,0.0
06,OR,FullServiceRestaurant,0.0,0.0
06,OR,Hospital,66.66666666666666,0.0
06,OR,LargeHotel,0.0,0.0
06,OR,LargeOffice,19.565217391304348,0.0
06,OR,MediumOffice,14.583333333333334,0.0
06,OR,Outpatient,5.031446540880504,0.0
06,OR,PrimarySchool,5.714285714285714,0.0
06,OR,QuickServiceRestaurant,0.0,0.0
06,OR,RetailStandalone,25.454545454545453,0.7272727272727273
06,OR,RetailStripmall,0.34403669724770647,0.0
06,OR,SecondarySchool,14.473684210526317,0.0
06,OR,SmallHotel,0.0,0.0
06,OR,SmallOffice,0.3314917127071823,0.0
06,OR,Warehouse,0.1646090534979424,0.0
06,PA,FullServiceRestaurant,0.27932960893854747,0.0
06,PA,Hospital,33.33333333333333,0.0
06,PA,LargeHotel,0.0,0.0
06,PA,LargeOffice,11.46788990825688,0.45871559633027525
06,PA,MediumOffice,22.61072261072261,0.0
06,PA,Outpatient,4.819277108433735,0.30120481927710846
06,PA,PrimarySchool,65.3061224489796,0.0
06,PA,QuickServiceRestaurant,0.0,0.0
06,PA,RetailStandalone,11.117612638970158,0.0
06,PA,RetailStripmall,1.4720314033366046,0.0
06,PA,SecondarySchool,88.8235294117647,2.941176470588235
06,PA,SmallHotel,0.0,0.0
06,PA,SmallOffice,10.967741935483872,0.0
06,PA,Warehouse,1.146131805157593,0.0
06,RI,FullServiceRestaurant,0.0,0.0
06,RI,Hospital,0.0,0.0
06,RI,LargeHotel,0.0,0.0
06,RI,LargeOffice,21.428571428571427,0.0
06,RI,MediumOffice,36.36363636363637,0.0
06,RI,Outpatient,4.444444444444445,0.0
06,RI,PrimarySchool,51.724137931034484,0.0
06,RI,QuickServiceRestaurant,0.0,0.0
06,RI,RetailStandalone,2.307692307692308,0.0
06,RI,RetailStripmall,2.9484029484029484,0.0
06,RI,SecondarySchool,57.14285714285714,0.0
06,RI,SmallHotel,0.0,0.0
06,RI,SmallOffice,6.5743944636678195,0.0
06,RI,Warehouse,6.306306306306306,0.0
06,SC,FullServiceRestaurant,0.0,0.0
06,SC,Hospital,0.0,0.0
06,SC,LargeHotel,0.0,0.0
06,SC,LargeOffice,4.838709677419355,0.0
06,SC,MediumOffice,0.0,0.0
06,SC,Outpatient,0.0,0.0
06,SC,PrimarySchool,4.444444444444445,0.0
06,SC,QuickServiceRestaurant,0.0,0.0
06,SC,RetailStandalone,0.06561679790026247,0.0
06,SC,RetailStripmall,0.0,0.0
06,SC,SecondarySchool,13.636363636363635,0.0
06,SC,SmallHotel,0.0,0.0
06,SC,SmallOffice,0.0,0.0
06,SC,Warehouse,0.0,0.0
06,SD,FullServiceRestaurant,0.0,0.0
06,SD,Hospital,0.0,0.0
06,SD,LargeHotel,20.0,0.0
06,SD,LargeOffice,0.0,0.0
06,SD,MediumOffice,0.0,0.0
06,SD,Outpatient,0.0,0.0
06,SD,PrimarySchool,31.03448275862069,0.0
06,SD,QuickServiceRestaurant,0.0,0.0
06,SD,RetailStandalone,3.5294117647058822,0.0
06,SD,RetailStripmall,3.488372093023256,0.0
06,SD,SecondarySchool,49.152542372881356,0.0
06,SD,SmallHotel,0.0,0.0
06,SD,SmallOffice,5.714285714285714,0.0
06,SD,Warehouse,4.0,0.0
06,TN,FullServiceRestaurant,0.0,0.0
